"Dose","Response","CI_Lo","CI_Hi","End Point Name","endPointLink","Sample_ID"
0,0,0,0.113513393173969,"Lower Trunk","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","799"
0.000625,0,6.93889390390723e-18,0.116969798499741,"Lower Trunk","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","799"
0.00125,0,0,0.120643304765846,"Lower Trunk","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","799"
0.0025,0.16,0.0959654854332356,0.186536216071789,"Lower Trunk","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","799"
0.005,0.0714285714285714,0.0587063561806805,0.24325847281294,"Lower Trunk","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","799"
0,0,0,0.107179198255071,"Any effect in 24 hours",NA,"800"
0.000625,1,0.107179198255071,0,"Any effect in 24 hours",NA,"800"
0.00125,1,0.107179198255071,0,"Any effect in 24 hours",NA,"800"
0.0025,1,0.107179198255071,0,"Any effect in 24 hours",NA,"800"
0.005,1,0.107179198255071,0,"Any effect in 24 hours",NA,"800"
0.01,1,0.107179198255071,0,"Any effect in 24 hours",NA,"800"
0,0,0,0.107179198255071,"Any effect",NA,"800"
0.000625,1,0.107179198255071,0,"Any effect",NA,"800"
0.00125,1,0.107179198255071,0,"Any effect",NA,"800"
0.0025,1,0.107179198255071,0,"Any effect",NA,"800"
0.005,1,0.107179198255071,0,"Any effect",NA,"800"
0.01,1,0.107179198255071,0,"Any effect",NA,"800"
0,0,0,0.107179198255071,"Any effect except mortality",NA,"800"
0.000625,1,0.107179198255071,0,"Any effect except mortality",NA,"800"
0.00125,1,0.107179198255071,0,"Any effect except mortality",NA,"800"
0.0025,1,0.120643304765846,0,"Any effect except mortality",NA,"800"
0.005,1,0.154639018924847,0,"Any effect except mortality",NA,"800"
0,0,0,0.107179198255071,"Lower Trunk","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","800"
0.000625,0,0,0.107179198255071,"Lower Trunk","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","800"
0.00125,0,0,0.107179198255071,"Lower Trunk","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","800"
0.0025,0.304347826086957,0.148307581554816,0.204309736600636,"Lower Trunk","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","800"
0,0.03125,0.0257121398359969,0.126192638200126,"Any effect",NA,"839"
0.000625,0.9375,0.138971231441546,0.0451894329683591,"Any effect",NA,"839"
0.00125,1,0.107179198255071,0,"Any effect",NA,"839"
0.0025,1,0.107179198255071,0,"Any effect",NA,"839"
0.005,1,0.107179198255071,0,"Any effect",NA,"839"
0.01,1,0.107179198255071,0,"Any effect",NA,"839"
0,0.03125,0.0257121398359969,0.126192638200126,"Any effect except mortality",NA,"839"
0.000625,0.933333333333333,0.146567916959503,0.0481896428753962,"Any effect except mortality",NA,"839"
0.00125,1,0.110255395460436,0,"Any effect except mortality",NA,"839"
0.0025,1,0.110255395460436,0,"Any effect except mortality",NA,"839"
0.005,1,0.116969798499741,1.11022302462516e-16,"Any effect except mortality",NA,"839"
0.01,1,0.107179198255071,0,"Any effect except mortality",NA,"839"
0,0,0,0.107179198255071,"Lower Trunk","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","839"
0.000625,0,0,0.113513393173969,"Lower Trunk","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","839"
0.00125,0,0,0.110255395460436,"Lower Trunk","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","839"
0.0025,0.0357142857142857,0.0293817658652479,0.141407691719247,"Lower Trunk","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","839"
0.005,0.15,0.0976312541037834,0.210418864740757,"Lower Trunk","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","839"
0.01,0,0,0.228095372354198,"Lower Trunk","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","839"
0,0,0,0.107179198255071,"Lower Trunk","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","858"
0.000625,0,0,0.107179198255071,"Lower Trunk","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","858"
0.00125,0,0,0.107179198255071,"Lower Trunk","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","858"
0.0025,0,6.93889390390723e-18,0.116969798499741,"Lower Trunk","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","858"
0.005,0.037037037037037,0.0304688910562519,0.145797622298721,"Lower Trunk","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","858"
0.01,0,1.38777878078145e-17,0.133192250939048,"Lower Trunk","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","858"
0.000625,0,1.38777878078145e-17,0.13797620467498,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625",NA
0.00125,0,6.93889390390723e-18,0.116969798499741,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625",NA
0.005,0.04,0.0329037664980127,0.155440637361937,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625",NA
0,0.0344827586206897,0.028369544327927,0.137272460172513,"Axis","http://purl.obolibrary.org/obo/ZP_0005012",NA
0.000625,0,6.93889390390723e-18,0.116969798499741,"Axis","http://purl.obolibrary.org/obo/ZP_0005012",NA
0.00125,0,0,0.113513393173969,"Axis","http://purl.obolibrary.org/obo/ZP_0005012",NA
0.005,0.103448275862069,0.0676333845113919,0.160402535045669,"Axis","http://purl.obolibrary.org/obo/ZP_0005012",NA
0,0.0344827586206897,0.028369544327927,0.137272460172513,"Any effect except mortality",NA,NA
0.000625,0,0,0.107179198255071,"Any effect except mortality",NA,NA
0.00125,0.032258064516129,0.0265408429907122,0.12968298713112,"Any effect except mortality",NA,NA
0.005,0.193548387096774,0.101678303480913,0.16925419102118,"Any effect except mortality",NA,NA
0.01,0.0625,0.045189432968359,0.138971231441546,"Any effect except mortality",NA,NA
0,0.0344827586206897,0.028369544327927,0.137272460172513,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625",NA
0.000625,0,6.93889390390723e-18,0.116969798499741,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625",NA
0.00125,0,0,0.113513393173969,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625",NA
0.005,0.0344827586206897,0.028369544327927,0.137272460172513,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625",NA
0.01,0.0645161290322581,0.0466413455103435,0.142670238330723,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625",NA
0,0.0344827586206897,0.028369544327927,0.137272460172513,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203",NA
0.000625,0,6.93889390390723e-18,0.116969798499741,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203",NA
0.00125,0,0,0.113513393173969,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203",NA
0.005,0.0689655172413793,0.0498442510719459,0.150680284261378,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203",NA
0,0.0344827586206897,0.028369544327927,0.137272460172513,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |",NA
0.000625,0,6.93889390390723e-18,0.116969798499741,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |",NA
0.00125,0,0,0.113513393173969,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |",NA
0.005,0.0689655172413793,0.0498442510719459,0.150680284261378,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |",NA
0.01,0.0645161290322581,0.0466413455103435,0.142670238330723,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |",NA
0,0,6.93889390390723e-18,0.116969798499741,"Lower Trunk","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405",NA
0.005,0.0344827586206897,0.028369544327927,0.137272460172513,"Lower Trunk","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405",NA
0,0.0384615384615385,0.0252957130483774,0.0686229220134798,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","1004-1"
0,0.0384615384615385,0.0252957130483774,0.0686229220134798,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","1004-2"
0,0.0384615384615385,0.0252957130483774,0.0686229220134798,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","1004-3"
0,0.0384615384615385,0.0252957130483774,0.0686229220134798,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","1004-4"
8e-05,0.0157894736842105,0.0104053476200241,0.0295970603599631,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","1004-1"
8e-05,0.0157894736842105,0.0104053476200241,0.0295970603599631,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","1004-2"
8e-05,0.0157894736842105,0.0104053476200241,0.0295970603599631,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","1004-3"
8e-05,0.0157894736842105,0.0104053476200241,0.0295970603599631,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","1004-4"
4e-04,0.0276243093922652,0.0157683726110859,0.0354026232271972,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","1004-1"
4e-04,0.0276243093922652,0.0157683726110859,0.0354026232271972,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","1004-2"
4e-04,0.0276243093922652,0.0157683726110859,0.0354026232271972,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","1004-3"
4e-04,0.0276243093922652,0.0157683726110859,0.0354026232271972,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","1004-4"
0.002,0.0340909090909091,0.0183748494862323,0.0382787203583959,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","1004-1"
0.002,0.0340909090909091,0.0183748494862323,0.0382787203583959,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","1004-2"
0.002,0.0340909090909091,0.0183748494862323,0.0382787203583959,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","1004-3"
0.002,0.0340909090909091,0.0183748494862323,0.0382787203583959,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","1004-4"
0.01,0.0402684563758389,0.0216845384063383,0.0447939722868169,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","1004-1"
0.01,0.0402684563758389,0.0216845384063383,0.0447939722868169,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","1004-2"
0.01,0.0402684563758389,0.0216845384063383,0.0447939722868169,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","1004-3"
0.01,0.0402684563758389,0.0216845384063383,0.0447939722868169,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","1004-4"
0,0.0641025641025641,0.0364132487287732,0.0773333905291477,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","1004-1"
0,0.0641025641025641,0.0364132487287732,0.0773333905291477,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","1004-2"
0,0.0641025641025641,0.0364132487287732,0.0773333905291477,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","1004-3"
0,0.0641025641025641,0.0364132487287732,0.0773333905291477,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","1004-4"
8e-05,0.0842105263157895,0.0317126340815063,0.0481924743690626,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","1004-1"
8e-05,0.0842105263157895,0.0317126340815063,0.0481924743690626,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","1004-2"
8e-05,0.0842105263157895,0.0317126340815063,0.0481924743690626,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","1004-3"
8e-05,0.0842105263157895,0.0317126340815063,0.0481924743690626,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","1004-4"
4e-04,0.110497237569061,0.0378201366184818,0.0540097818633455,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","1004-1"
4e-04,0.110497237569061,0.0378201366184818,0.0540097818633455,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","1004-2"
4e-04,0.110497237569061,0.0378201366184818,0.0540097818633455,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","1004-3"
4e-04,0.110497237569061,0.0378201366184818,0.0540097818633455,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","1004-4"
0.002,0.125,0.0409841822092947,0.0570043709600605,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","1004-1"
0.002,0.125,0.0409841822092947,0.0570043709600605,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","1004-2"
0.002,0.125,0.0409841822092947,0.0570043709600605,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","1004-3"
0.002,0.125,0.0409841822092947,0.0570043709600605,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","1004-4"
0.01,0.0939597315436242,0.0371635571067205,0.0575740790011577,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","1004-1"
0.01,0.0939597315436242,0.0371635571067205,0.0575740790011577,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","1004-2"
0.01,0.0939597315436242,0.0371635571067205,0.0575740790011577,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","1004-3"
0.01,0.0939597315436242,0.0371635571067205,0.0575740790011577,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","1004-4"
0,0.0641025641025641,0.0364132487287732,0.0773333905291477,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","1004-1"
0,0.0641025641025641,0.0364132487287732,0.0773333905291477,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","1004-2"
0,0.0641025641025641,0.0364132487287732,0.0773333905291477,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","1004-3"
0,0.0641025641025641,0.0364132487287732,0.0773333905291477,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","1004-4"
8e-05,0.0631578947368421,0.0266632428401348,0.0439775054207319,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","1004-1"
8e-05,0.0631578947368421,0.0266632428401348,0.0439775054207319,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","1004-2"
8e-05,0.0631578947368421,0.0266632428401348,0.0439775054207319,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","1004-3"
8e-05,0.0631578947368421,0.0266632428401348,0.0439775054207319,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","1004-4"
4e-04,0.0828729281767956,0.0320093342352936,0.0493471812705732,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","1004-1"
4e-04,0.0828729281767956,0.0320093342352936,0.0493471812705732,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","1004-2"
4e-04,0.0828729281767956,0.0320093342352936,0.0493471812705732,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","1004-3"
4e-04,0.0828729281767956,0.0320093342352936,0.0493471812705732,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","1004-4"
0.002,0.125,0.0409841822092947,0.0570043709600605,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","1004-1"
0.002,0.125,0.0409841822092947,0.0570043709600605,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","1004-2"
0.002,0.125,0.0409841822092947,0.0570043709600605,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","1004-3"
0.002,0.125,0.0409841822092947,0.0570043709600605,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","1004-4"
0.01,0.087248322147651,0.0355516577868776,0.0562995436795701,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","1004-1"
