SampleNumber,date_sampled,sample_matrix,technology,Sample_ID,zf_lims_id,cas_number,ClientName,SampleName,LocationLat,LocationLon,LocationName,LocationAlternateDescription,AlternateName,Chemical_ID,measurement_value,water_concentration,water_concentration_unit,bioassay_sample_from_lims,parent_samples_from_lims,child_samples_from_lims
A090059,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,1458,A090060,56-55-3,Portland Harbor,CRUS-LFT-S,45.62108,-122.68788,Columbia River Upstream,NULL,Col River US,1171,512.0670697,NA,NA,A090060,NA,NA
A090059,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,1458,A090060,573-98-8,Portland Harbor,CRUS-LFT-S,45.62108,-122.68788,Columbia River Upstream,NULL,Col River US,53,0,NA,NA,A090060,NA,NA
A090059,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,1458,A090060,575-43-9,Portland Harbor,CRUS-LFT-S,45.62108,-122.68788,Columbia River Upstream,NULL,Col River US,66,319.7615434,NA,NA,A090060,NA,NA
A090059,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,1458,A090060,613-06-9,Portland Harbor,CRUS-LFT-S,45.62108,-122.68788,Columbia River Upstream,NULL,Col River US,286,0,NA,NA,A090060,NA,NA
A090059,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,1458,A090060,613-12-7,Portland Harbor,CRUS-LFT-S,45.62108,-122.68788,Columbia River Upstream,NULL,Col River US,404,0,NA,NA,A090060,NA,NA
A090059,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,1458,A090060,779-02-2,Portland Harbor,CRUS-LFT-S,45.62108,-122.68788,Columbia River Upstream,NULL,Col River US,775,0,NA,NA,A090060,NA,NA
A090059,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,1458,A090060,83-32-9,Portland Harbor,CRUS-LFT-S,45.62108,-122.68788,Columbia River Upstream,NULL,Col River US,947,229.500511,NA,NA,A090060,NA,NA
A090059,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,1458,A090060,85-01-8,Portland Harbor,CRUS-LFT-S,45.62108,-122.68788,Columbia River Upstream,NULL,Col River US,2635,2094.438296,NA,NA,A090060,NA,NA
A090059,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,1458,A090060,86-73-7,Portland Harbor,CRUS-LFT-S,45.62108,-122.68788,Columbia River Upstream,NULL,Col River US,1855,356.0479885,NA,NA,A090060,NA,NA
A090059,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,1458,A090060,90-12-0,Portland Harbor,CRUS-LFT-S,45.62108,-122.68788,Columbia River Upstream,NULL,Col River US,250,410.0509898,NA,NA,A090060,NA,NA
A090059,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,1458,A090060,91-20-3,Portland Harbor,CRUS-LFT-S,45.62108,-122.68788,Columbia River Upstream,NULL,Col River US,2323,425.9817061,NA,NA,A090060,NA,NA
A090059,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,1458,A090060,91-57-6,Portland Harbor,CRUS-LFT-S,45.62108,-122.68788,Columbia River Upstream,NULL,Col River US,409,621.8823103,NA,NA,A090060,NA,NA
A090003,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,1429,A090004,129-00-0,Portland Harbor,Col US-LFT-W-S,45.62108,-122.68788,Columbia River Upstream,NULL,Col River US,2739,2373.032197,NA,NA,A090004,NA,NA
A090003,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,1429,A090004,132-65-0,Portland Harbor,Col US-LFT-W-S,45.62108,-122.68788,Columbia River Upstream,NULL,Col River US,1620,0,NA,NA,A090004,NA,NA
A090003,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,1429,A090004,1576-67-6,Portland Harbor,Col US-LFT-W-S,45.62108,-122.68788,Columbia River Upstream,NULL,Col River US,447,443.7000698,NA,NA,A090004,NA,NA
A090003,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,1429,A090004,1705-85-7,Portland Harbor,Col US-LFT-W-S,45.62108,-122.68788,Columbia River Upstream,NULL,Col River US,694,0,NA,NA,A090004,NA,NA
A090003,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,1429,A090004,191-24-2,Portland Harbor,Col US-LFT-W-S,45.62108,-122.68788,Columbia River Upstream,NULL,Col River US,1179,0,NA,NA,A090004,NA,NA
A090003,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,1429,A090004,191-30-0,Portland Harbor,Col US-LFT-W-S,45.62108,-122.68788,Columbia River Upstream,NULL,Col River US,1614,0,NA,NA,A090004,NA,NA
A090003,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,1429,A090004,191-30-0,Portland Harbor,Col US-LFT-W-S,45.62108,-122.68788,Columbia River Upstream,NULL,Col River US,1616,0,NA,NA,A090004,NA,NA
A090003,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,1429,A090004,192-97-2,Portland Harbor,Col US-LFT-W-S,45.62108,-122.68788,Columbia River Upstream,NULL,Col River US,1178,0,NA,NA,A090004,NA,NA
A090003,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,1429,A090004,193-39-5,Portland Harbor,Col US-LFT-W-S,45.62108,-122.68788,Columbia River Upstream,NULL,Col River US,1965,0,NA,NA,A090004,NA,NA
A090003,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,1429,A090004,205-99-2,Portland Harbor,Col US-LFT-W-S,45.62108,-122.68788,Columbia River Upstream,NULL,Col River US,1175,147.7512326,NA,NA,A090004,NA,NA
A090003,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,1429,A090004,206-44-0,Portland Harbor,Col US-LFT-W-S,45.62108,-122.68788,Columbia River Upstream,NULL,Col River US,1854,4069.792738,NA,NA,A090004,NA,NA
A090003,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,1429,A090004,207-08-9,Portland Harbor,Col US-LFT-W-S,45.62108,-122.68788,Columbia River Upstream,NULL,Col River US,1182,0,NA,NA,A090004,NA,NA
A090003,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,1429,A090004,208-96-8,Portland Harbor,Col US-LFT-W-S,45.62108,-122.68788,Columbia River Upstream,NULL,Col River US,949,0,NA,NA,A090004,NA,NA
A090003,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,1429,A090004,218-01-9,Portland Harbor,Col US-LFT-W-S,45.62108,-122.68788,Columbia River Upstream,NULL,Col River US,1371,558.1399424,NA,NA,A090004,NA,NA
A090003,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,1429,A090004,483-65-8,Portland Harbor,Col US-LFT-W-S,45.62108,-122.68788,Columbia River Upstream,NULL,Col River US,2774,1274.504784,NA,NA,A090004,NA,NA
A090003,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,1429,A090004,50-32-8,Portland Harbor,Col US-LFT-W-S,45.62108,-122.68788,Columbia River Upstream,NULL,Col River US,1174,46.68748712,NA,NA,A090004,NA,NA
A090003,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,1429,A090004,53-70-3,Portland Harbor,Col US-LFT-W-S,45.62108,-122.68788,Columbia River Upstream,NULL,Col River US,1611,0,NA,NA,A090004,NA,NA
A090003,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,1429,A090004,56-55-3,Portland Harbor,Col US-LFT-W-S,45.62108,-122.68788,Columbia River Upstream,NULL,Col River US,1161,642.6800529,NA,NA,A090004,NA,NA
A090003,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,1429,A090004,56-55-3,Portland Harbor,Col US-LFT-W-S,45.62108,-122.68788,Columbia River Upstream,NULL,Col River US,1171,642.6800529,NA,NA,A090004,NA,NA
A090003,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,1429,A090004,573-98-8,Portland Harbor,Col US-LFT-W-S,45.62108,-122.68788,Columbia River Upstream,NULL,Col River US,53,0,NA,NA,A090004,NA,NA
A090003,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,1429,A090004,575-43-9,Portland Harbor,Col US-LFT-W-S,45.62108,-122.68788,Columbia River Upstream,NULL,Col River US,66,264.9333026,NA,NA,A090004,NA,NA
A090003,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,1429,A090004,613-06-9,Portland Harbor,Col US-LFT-W-S,45.62108,-122.68788,Columbia River Upstream,NULL,Col River US,286,0,NA,NA,A090004,NA,NA
A090003,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,1429,A090004,613-12-7,Portland Harbor,Col US-LFT-W-S,45.62108,-122.68788,Columbia River Upstream,NULL,Col River US,404,123.7380436,NA,NA,A090004,NA,NA
A090003,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,1429,A090004,779-02-2,Portland Harbor,Col US-LFT-W-S,45.62108,-122.68788,Columbia River Upstream,NULL,Col River US,775,0,NA,NA,A090004,NA,NA
A090003,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,1429,A090004,83-32-9,Portland Harbor,Col US-LFT-W-S,45.62108,-122.68788,Columbia River Upstream,NULL,Col River US,947,0,NA,NA,A090004,NA,NA
A090003,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,1429,A090004,85-01-8,Portland Harbor,Col US-LFT-W-S,45.62108,-122.68788,Columbia River Upstream,NULL,Col River US,2635,1045.479538,NA,NA,A090004,NA,NA
A090003,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,1429,A090004,86-73-7,Portland Harbor,Col US-LFT-W-S,45.62108,-122.68788,Columbia River Upstream,NULL,Col River US,1855,172.8401003,NA,NA,A090004,NA,NA
A090003,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,1429,A090004,90-12-0,Portland Harbor,Col US-LFT-W-S,45.62108,-122.68788,Columbia River Upstream,NULL,Col River US,250,229.7452198,NA,NA,A090004,NA,NA
A090003,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,1429,A090004,91-20-3,Portland Harbor,Col US-LFT-W-S,45.62108,-122.68788,Columbia River Upstream,NULL,Col River US,2323,166.2583675,NA,NA,A090004,NA,NA
A090003,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,1429,A090004,91-57-6,Portland Harbor,Col US-LFT-W-S,45.62108,-122.68788,Columbia River Upstream,NULL,Col River US,409,342.6136244,NA,NA,A090004,NA,NA
A090081,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2791,A090082,129-00-0,Portland Harbor,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,2739,2359.807654,NA,NA,A090082,NA,NA
A090081,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2791,A090082,132-65-0,Portland Harbor,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,1620,86.88328232,NA,NA,A090082,NA,NA
A090081,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2791,A090082,1576-67-6,Portland Harbor,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,447,311.3581517,NA,NA,A090082,NA,NA
A090081,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2791,A090082,1705-85-7,Portland Harbor,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,694,0,NA,NA,A090082,NA,NA
A090081,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2791,A090082,191-24-2,Portland Harbor,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,1179,25.96235842,NA,NA,A090082,NA,NA
A090081,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2791,A090082,191-30-0,Portland Harbor,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,1614,0,NA,NA,A090082,NA,NA
A090081,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2791,A090082,191-30-0,Portland Harbor,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,1616,0,NA,NA,A090082,NA,NA
A090081,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2791,A090082,192-97-2,Portland Harbor,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,1178,108.9435066,NA,NA,A090082,NA,NA
A090081,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2791,A090082,193-39-5,Portland Harbor,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,1965,0,NA,NA,A090082,NA,NA
A090081,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2791,A090082,205-99-2,Portland Harbor,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,1175,48.62061383,NA,NA,A090082,NA,NA
A090081,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2791,A090082,206-44-0,Portland Harbor,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,1854,2508.41509,NA,NA,A090082,NA,NA
A090081,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2791,A090082,207-08-9,Portland Harbor,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,1182,0,NA,NA,A090082,NA,NA
A090081,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2791,A090082,208-96-8,Portland Harbor,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,949,0,NA,NA,A090082,NA,NA
A090081,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2791,A090082,218-01-9,Portland Harbor,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,1371,502.4588662,NA,NA,A090082,NA,NA
A090081,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2791,A090082,483-65-8,Portland Harbor,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,2774,1895.567058,NA,NA,A090082,NA,NA
A090081,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2791,A090082,50-32-8,Portland Harbor,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,1174,32.82434883,NA,NA,A090082,NA,NA
A090081,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2791,A090082,53-70-3,Portland Harbor,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,1611,0,NA,NA,A090082,NA,NA
A090081,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2791,A090082,56-55-3,Portland Harbor,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,1161,347.6359063,NA,NA,A090082,NA,NA
A090081,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2791,A090082,56-55-3,Portland Harbor,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,1171,347.6359063,NA,NA,A090082,NA,NA
A090081,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2791,A090082,573-98-8,Portland Harbor,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,53,137.5854981,NA,NA,A090082,NA,NA
A090081,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2791,A090082,575-43-9,Portland Harbor,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,66,445.1320685,NA,NA,A090082,NA,NA
A090081,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2791,A090082,613-06-9,Portland Harbor,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,286,0,NA,NA,A090082,NA,NA
A090081,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2791,A090082,613-12-7,Portland Harbor,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,404,0,NA,NA,A090082,NA,NA
A090081,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2791,A090082,779-02-2,Portland Harbor,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,775,0,NA,NA,A090082,NA,NA
A090081,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2791,A090082,83-32-9,Portland Harbor,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,947,237.2173372,NA,NA,A090082,NA,NA
A090081,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2791,A090082,85-01-8,Portland Harbor,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,2635,1561.704133,NA,NA,A090082,NA,NA
A090081,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2791,A090082,86-73-7,Portland Harbor,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,1855,340.7466067,NA,NA,A090082,NA,NA
A090081,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2791,A090082,90-12-0,Portland Harbor,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,250,492.0949698,NA,NA,A090082,NA,NA
A090081,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2791,A090082,91-20-3,Portland Harbor,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,2323,228.2734907,NA,NA,A090082,NA,NA
A090081,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2791,A090082,91-57-6,Portland Harbor,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,409,646.6822371,NA,NA,A090082,NA,NA
A090025,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2793,A090026,129-00-0,Portland Harbor,RM12-LFT-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,2739,3399.454157,NA,NA,A090026,NA,NA
A090025,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2793,A090026,132-65-0,Portland Harbor,RM12-LFT-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,1620,0,NA,NA,A090026,NA,NA
A090025,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2793,A090026,1576-67-6,Portland Harbor,RM12-LFT-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,447,0,NA,NA,A090026,NA,NA
A090025,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2793,A090026,1705-85-7,Portland Harbor,RM12-LFT-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,694,0,NA,NA,A090026,NA,NA
A090025,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2793,A090026,191-24-2,Portland Harbor,RM12-LFT-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,1179,51.74822138,NA,NA,A090026,NA,NA
A090025,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2793,A090026,191-30-0,Portland Harbor,RM12-LFT-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,1614,0,NA,NA,A090026,NA,NA
A090025,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2793,A090026,191-30-0,Portland Harbor,RM12-LFT-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,1616,0,NA,NA,A090026,NA,NA
A090025,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2793,A090026,192-97-2,Portland Harbor,RM12-LFT-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,1178,266.1741626,NA,NA,A090026,NA,NA
A090025,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2793,A090026,193-39-5,Portland Harbor,RM12-LFT-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,1965,0,NA,NA,A090026,NA,NA
A090025,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2793,A090026,205-99-2,Portland Harbor,RM12-LFT-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,1175,99.04247055,NA,NA,A090026,NA,NA
A090025,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2793,A090026,206-44-0,Portland Harbor,RM12-LFT-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,1854,3443.062258,NA,NA,A090026,NA,NA
A090025,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2793,A090026,207-08-9,Portland Harbor,RM12-LFT-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,1182,18.42927123,NA,NA,A090026,NA,NA
A090025,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2793,A090026,208-96-8,Portland Harbor,RM12-LFT-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,949,0,NA,NA,A090026,NA,NA
A090025,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2793,A090026,218-01-9,Portland Harbor,RM12-LFT-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,1371,684.8625019,NA,NA,A090026,NA,NA
A090025,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2793,A090026,483-65-8,Portland Harbor,RM12-LFT-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,2774,2584.854614,NA,NA,A090026,NA,NA
A090025,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2793,A090026,50-32-8,Portland Harbor,RM12-LFT-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,1174,176.2472455,NA,NA,A090026,NA,NA
A090025,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2793,A090026,53-70-3,Portland Harbor,RM12-LFT-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,1611,0,NA,NA,A090026,NA,NA
A090025,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2793,A090026,56-55-3,Portland Harbor,RM12-LFT-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,1161,531.157192,NA,NA,A090026,NA,NA
A090025,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2793,A090026,56-55-3,Portland Harbor,RM12-LFT-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,1171,531.157192,NA,NA,A090026,NA,NA
A090025,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2793,A090026,573-98-8,Portland Harbor,RM12-LFT-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,53,0,NA,NA,A090026,NA,NA
A090025,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2793,A090026,575-43-9,Portland Harbor,RM12-LFT-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,66,213.5980746,NA,NA,A090026,NA,NA
A090025,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2793,A090026,613-06-9,Portland Harbor,RM12-LFT-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,286,0,NA,NA,A090026,NA,NA
A090025,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2793,A090026,613-12-7,Portland Harbor,RM12-LFT-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,404,187.2454632,NA,NA,A090026,NA,NA
A090025,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2793,A090026,779-02-2,Portland Harbor,RM12-LFT-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,775,0,NA,NA,A090026,NA,NA
A090025,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2793,A090026,83-32-9,Portland Harbor,RM12-LFT-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,947,0,NA,NA,A090026,NA,NA
A090025,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2793,A090026,85-01-8,Portland Harbor,RM12-LFT-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,2635,745.2001302,NA,NA,A090026,NA,NA
A090025,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2793,A090026,86-73-7,Portland Harbor,RM12-LFT-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,1855,242.1445889,NA,NA,A090026,NA,NA
A090025,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2793,A090026,90-12-0,Portland Harbor,RM12-LFT-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,250,264.9067165,NA,NA,A090026,NA,NA
A090025,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2793,A090026,91-20-3,Portland Harbor,RM12-LFT-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,2323,0,NA,NA,A090026,NA,NA
A090025,2009-09-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2793,A090026,91-57-6,Portland Harbor,RM12-LFT-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,409,398.3797582,NA,NA,A090026,NA,NA
A090063,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2794,A090064,129-00-0,Portland Harbor,RM3.5W-LFT-S,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,2739,22429.19263,NA,NA,A090064,NA,NA
A090063,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2794,A090064,132-65-0,Portland Harbor,RM3.5W-LFT-S,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,1620,605.9265603,NA,NA,A090064,NA,NA
A090063,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2794,A090064,1576-67-6,Portland Harbor,RM3.5W-LFT-S,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,447,837.2248265,NA,NA,A090064,NA,NA
A090063,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2794,A090064,1705-85-7,Portland Harbor,RM3.5W-LFT-S,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,694,0,NA,NA,A090064,NA,NA
A090063,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2794,A090064,191-24-2,Portland Harbor,RM3.5W-LFT-S,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,1179,125.4822601,NA,NA,A090064,NA,NA
A090063,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2794,A090064,191-30-0,Portland Harbor,RM3.5W-LFT-S,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,1614,0,NA,NA,A090064,NA,NA
A090063,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2794,A090064,191-30-0,Portland Harbor,RM3.5W-LFT-S,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,1616,0,NA,NA,A090064,NA,NA
A090063,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2794,A090064,192-97-2,Portland Harbor,RM3.5W-LFT-S,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,1178,482.0505057,NA,NA,A090064,NA,NA
A090063,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2794,A090064,193-39-5,Portland Harbor,RM3.5W-LFT-S,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,1965,60.54648148,NA,NA,A090064,NA,NA
A090063,2009-10-01 00:00:00+00:00,PSD-Water,LFT - Unfortified,2794,A090064,205-99-2,Portland Harbor,RM3.5W-LFT-S,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,1175,443.7611337,NA,NA,A090064,NA,NA
