SampleNumber,date_sampled,sample_matrix,technology,zf_lims_id,cas_number,ClientName,SampleName,LocationLat,LocationLon,LocationName,LocationAlternateDescription,AlternateName,measurement_value,measurement_value_qualifier,measurement_value_unit,measurement_value_molar,measurement_value_molar_unit,water_concentration,water_concentration_qualifier,water_concentration_unit,water_concentration_molar,water_concentration_molar_unit,parentSampleNumber,childSampleNumber
C08657,None,None,None,,2113-58-8,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,0,,,,,NA,,NA,,,NA,NA
C08657,None,None,None,,2498-66-0,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,2.38982,,,,,NA,,NA,,,NA,NA
C08657,None,None,None,,260-94-6,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,0.078049,,,,,NA,,NA,,,NA,NA
C08657,None,None,None,,3586-69-4,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,0,,,,,NA,,NA,,,NA,NA
C08657,None,None,None,,42397-64-8,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,0,,,,,NA,,NA,,,NA,NA
C08657,None,None,None,,42397-65-9,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,0,,,,,NA,,NA,,,NA,NA
C08657,None,None,None,,4265-25-2,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,NULL,,,,,NA,,NA,,,NA,NA
C08657,None,None,None,,479-79-8,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,NULL,,,,,NA,,NA,,,NA,NA
C08657,None,None,None,,483-65-8,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,0,,,,,NA,,NA,,,NA,NA
C08657,None,None,None,,486-25-9,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,4.51312,,,,,NA,,NA,,,NA,NA
C08657,None,None,None,,50-32-8,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,0,,,,,NA,,NA,,,NA,NA
C08657,None,None,None,,5410-97-9,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,0,,,,,NA,,NA,,,NA,NA
C08657,None,None,None,,5522-43-0,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,NULL,,,,,NA,,NA,,,NA,NA
C08657,None,None,None,,56-55-3,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,0,,,,,NA,,NA,,,NA,NA
C08657,None,None,None,,56-55-3,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,0,,,,,NA,,NA,,,NA,NA
C08657,None,None,None,,581-89-5,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,0.0431631,,,,,NA,,NA,,,NA,NA
C08657,None,None,None,,602-60-8,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,0,,,,,NA,,NA,,,NA,NA
C08657,None,None,None,,602-87-9,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,NULL,,,,,NA,,NA,,,NA,NA
C08657,None,None,None,,607-57-8,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,NULL,,,,,NA,,NA,,,NA,NA
C08657,None,None,None,,611-32-5,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,0,,,,,NA,,NA,,,NA,NA
C08657,None,None,None,,613-12-7,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,0,,,,,NA,,NA,,,NA,NA
C08657,None,None,None,,63041-90-7,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,0,,,,,NA,,NA,,,NA,NA
C08657,None,None,None,,6639-36-7,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,0,,,,,NA,,NA,,,NA,NA
C08657,None,None,None,,75321-20-9,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,0,,,,,NA,,NA,,,NA,NA
C08657,None,None,None,,789-07-1,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,0,,,,,NA,,NA,,,NA,NA
C08657,None,None,None,,82-05-3,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,0.157782,,,,,NA,,NA,,,NA,NA
C08657,None,None,None,,83-32-9,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,0,,,,,NA,,NA,,,NA,NA
C08657,None,None,None,,84030-79-5,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,0,,,,,NA,,NA,,,NA,NA
C08657,None,None,None,,84-65-1,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,11.8129,,,,,NA,,NA,,,NA,NA
C08657,None,None,None,,85-01-8,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,2.18928,,,,,NA,,NA,,,NA,NA
C08657,None,None,None,,85-02-9,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,0,,,,,NA,,NA,,,NA,NA
C08657,None,None,None,,86-00-0,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,0,,,,,NA,,NA,,,NA,NA
C08657,None,None,None,,86-57-7,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,NULL,,,,,NA,,NA,,,NA,NA
C08657,None,None,None,,86-73-7,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,0.0580116,,,,,NA,,NA,,,NA,NA
C08657,None,None,None,,86-74-8,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,1.38455,,,,,NA,,NA,,,NA,NA
C08657,None,None,None,,90-12-0,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,0,,,,,NA,,NA,,,NA,NA
C08657,None,None,None,,91-20-3,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,0,,,,,NA,,NA,,,NA,NA
C08657,None,None,None,,91-22-5,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,NULL,,,,,NA,,NA,,,NA,NA
C08657,None,None,None,,91-57-6,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,0,,,,,NA,,NA,,,NA,NA
C08657,None,None,None,,92-83-1,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,0,,,,,NA,,NA,,,NA,NA
C08657,None,None,None,,92-93-3,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,0,,,,,NA,,NA,,,NA,NA
C08657,None,None,None,,95-15-8,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,NULL,,,,,NA,,NA,,,NA,NA
C08657,None,None,None,,954-46-1,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,0,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,NULL,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,NULL,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,1090-13-7,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,2576.84,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,109041-38-5,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,347.578,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,109699-80-1,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,8416.62,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,111189-32-3,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,0,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,120-12-7,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,42263.7,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,129-00-0,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,86633.3,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,130-15-4,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,5694.06,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,132-86-5,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,0,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,135-19-3,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,0,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,1689-64-1,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,0,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,17024-19-0,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,12.2146,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,17117-34-9,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,0,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,17798-09-3,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,0,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,189-55-9,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,153.099,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,189-64-0,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,133.112,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,191-07-1,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,329.98,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,191-24-2,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,905.546,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,191-30-0,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,53.229,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,191-30-0,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,53.229,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,192-97-2,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,3001.55,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,193-09-9,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,243.908,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,193-39-5,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,1163.45,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,20268-51-3,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,123.226,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,203-18-9,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,2265.45,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,205-83-4,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,14653.9,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,205-99-2,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,6557.17,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,206-06-4,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,86.5408,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,206-44-0,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,93786.4,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,207-08-9,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,2169.53,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,207-18-1,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,740.439,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,208-96-8,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,1614.04,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,2113-58-8,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,70.027,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,2237-14-1,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,NULL,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,2433-56-9,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,0,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,2443-58-5,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,0,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,3074-00-8,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,1911.57,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,37515-51-8,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,0,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,42397-64-8,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,342.8,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,42397-65-9,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,440.656,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,479-79-8,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,NULL,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,4834-35-9,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,0,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,483-65-8,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,241.3,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,484-17-3,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,0,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,486-25-9,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,7553.69,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,491-38-3,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,1237.83,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,50-32-8,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,2967.02,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,524-42-5,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,1006.41,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,5315-79-7,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,0,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,5410-97-9,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,380.08,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,548-39-0,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,25684.2,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,5522-43-0,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,NULL,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,56-55-3,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,13215.8,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,56-55-3,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,13215.8,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,56892-31-0,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,0,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,5737-13-3,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,17103.3,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,575-44-0,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,0,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,581-89-5,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,23.5028,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,582-17-2,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,0,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,602-60-8,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,167.883,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,602-87-9,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,NULL,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,605-87-8,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,0,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,607-57-8,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,NULL,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,63019-40-9,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,0,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,63041-90-7,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,174.564,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,6344-67-8,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,0,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,635-12-1,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,1724.59,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,6639-36-7,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,278.226,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,75321-20-9,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,341.545,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,7651-86-7,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,0,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,82-05-3,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,2824.46,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,83-32-9,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,11597,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,83-56-7,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,0,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,84030-79-5,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,251.155,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,84-11-7,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,11077.2,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,84-51-5,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,1096.36,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,84-65-1,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,65336,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,85-01-8,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,82891.8,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,86-00-0,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,6.94413,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,86-57-7,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,NULL,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,86-73-7,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,19073.8,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,90-15-3,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,0,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,90-47-1,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,2800.17,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,91-20-3,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,38960.8,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,92-44-4,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,0,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,92-93-3,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,75.6157,,,,,NA,,NA,,,NA,NA
C106563,None,None,None,,954-46-1,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,10.4227,,,,,NA,,NA,,,NA,NA
C18372,2015-05-15 00:00:00+00:00,Synthetic,Composite,,129-00-0,NA,Supermix_10_[50x],NULL,NULL,Synthetic Lab-derived,NA,NA,2447.39,,,,,NA,,NA,,,NA,NA
C18372,2015-05-15 00:00:00+00:00,Synthetic,Composite,,191-24-2,NA,Supermix_10_[50x],NULL,NULL,Synthetic Lab-derived,NA,NA,0,,,,,NA,,NA,,,NA,NA
C18372,2015-05-15 00:00:00+00:00,Synthetic,Composite,,193-39-5,NA,Supermix_10_[50x],NULL,NULL,Synthetic Lab-derived,NA,NA,0,,,,,NA,,NA,,,NA,NA
C18372,2015-05-15 00:00:00+00:00,Synthetic,Composite,,205-99-2,NA,Supermix_10_[50x],NULL,NULL,Synthetic Lab-derived,NA,NA,0,,,,,NA,,NA,,,NA,NA
C18372,2015-05-15 00:00:00+00:00,Synthetic,Composite,,206-44-0,NA,Supermix_10_[50x],NULL,NULL,Synthetic Lab-derived,NA,NA,2402.9,,,,,NA,,NA,,,NA,NA
C18372,2015-05-15 00:00:00+00:00,Synthetic,Composite,,207-08-9,NA,Supermix_10_[50x],NULL,NULL,Synthetic Lab-derived,NA,NA,0,,,,,NA,,NA,,,NA,NA
C18372,2015-05-15 00:00:00+00:00,Synthetic,Composite,,208-96-8,NA,Supermix_10_[50x],NULL,NULL,Synthetic Lab-derived,NA,NA,0,,,,,NA,,NA,,,NA,NA
C18372,2015-05-15 00:00:00+00:00,Synthetic,Composite,,218-01-9,NA,Supermix_10_[50x],NULL,NULL,Synthetic Lab-derived,NA,NA,437.156,,,,,NA,,NA,,,NA,NA
C18372,2015-05-15 00:00:00+00:00,Synthetic,Composite,,483-65-8,NA,Supermix_10_[50x],NULL,NULL,Synthetic Lab-derived,NA,NA,1254.58,,,,,NA,,NA,,,NA,NA
C18372,2015-05-15 00:00:00+00:00,Synthetic,Composite,,50-32-8,NA,Supermix_10_[50x],NULL,NULL,Synthetic Lab-derived,NA,NA,0,,,,,NA,,NA,,,NA,NA
C18372,2015-05-15 00:00:00+00:00,Synthetic,Composite,,53-70-3,NA,Supermix_10_[50x],NULL,NULL,Synthetic Lab-derived,NA,NA,0,,,,,NA,,NA,,,NA,NA
